5.985347147	1.738816276	65.5	0.007739223
1.749729203	2.87038663	65.5	0.00691438
9.519794991	1.637566332	66.5	0.008304962
5.418560534	2.804511585	65	0.006498993
10.30925715	2.062587416	65.5	0.007321175
7.322268657	2.154017702	65	0.007158008
29.25703436	1.526669163	75	0.007854422
10.23801289	2.150817659	65	0.007119193
5.871035896	2.329365235	65.5	0.006949012
8.513875122	1.236029711	68.5	0.00894684
6.495334306	2.66846317	65.5	0.006512127
5.319055152	1.005546352	65.5	0.008377813
25.13249662	1.900684174	68	0.007613194
25.81931855	1.786120767	69	0.007739998
19.06158344	1.964490535	66.5	0.007610021
9.902568991	2.169142432	65	0.00708618
0.866841556	2.681865872	66	0.007060365
7.544085313	2.183961995	65	0.007105956
4.202509037	-3.063652925	65	0.006417872
11.56381344	2.168743953	66	0.007045282
1.711598329	2.530131295	66	0.007027214
15.04981893	2.068991872	66	0.007254701
15.05510841	2.069131023	66	0.00725413
12.87812884	1.428782662	73	0.009435412
19.06158344	1.964490535	66.5	0.007610021
18.66918489	2.03146795	65.5	0.00732026
14.9288939	2.353370101	70.5	0.006407203
24.13657665	1.833519968	67	0.008004864
19.06158344	1.964490535	66.5	0.007610021
18.83342994	2.018639096	65.5	0.007371548
20.29686207	1.712438788	73.5	0.008991459
14.93247417	-2.798485557	69	0.004786722
9.416861274	-2.415571092	66	0.005451363
28.18906245	2.811109571	70	0.004264529
24.76000981	0.058465088	75	0.008345458
23.78230642	1.969744763	70	0.007487355
5.927021404	-0.689463538	66	0.00739844
26.60644569	2.672243502	66.5	0.004673517
9.673742105	-1.115116392	65.5	0.006622353
13.3424259	-0.026552999	69	0.009918075
16.07578794	-1.120509868	70	0.006168003
22.12042165	0.130526709	74.5	0.009251652
25.01001705	0.344997097	74	0.008992816
9.394854097	-0.172389183	65.5	0.008682334
9.673742105	-1.115116392	65.5	0.006622353
11.6618386	-0.735448937	66.5	0.007405161
11.81909654	-0.609312239	65.5	0.007763748
9.897232823	-1.320388919	65	0.006261059
13.98754726	-1.080548992	67.5	0.006414613
14.58423672	-2.058966576	67	0.004898591
8.073458373	-2.199908321	65	0.0056987
6.358978232	-2.20820115	65.5	0.005965434
11.01462169	2.049826998	65.5	0.007351805
5.871035896	2.329365235	65.5	0.006949012
5.535714478	-2.475472294	65	0.006065618
5.644983204	-2.211044201	65.5	0.006082442
5.229527459	-2.563786657	65	0.006120649
5.339700518	2.807031841	65.5	0.006506117
4.686266742	2.745728846	65.5	0.006628548
34.57228199	2.714288075	69.5	0.003985655
4.711571458	3.015484489	65.5	0.006441626
7.517176045	2.144003857	65	0.007172471
4.158894315	-3.133365296	65	0.006454406
3.128028042	0.465557962	65.5	0.007875769
9.407303697	1.70929245	66	0.008123608
1.388537574	3.001155182	65.5	0.006933304
2.728477701	1.570080627	66.5	0.007514766
5.81022433	2.301075157	65	0.006985882
14.39579031	-2.526255506	67	0.004784822
26.47187238	-0.526467989	70	0.007576532
14.4265514	-2.52871821	67	0.004781224
19.06158344	1.964490535	67	0.007610021
12.53352266	-1.846439637	66	0.005309733
34.98289299	-0.4894685	70	0.005869306
18.98431528	-0.278651161	68	0.009727206
37.81806781	-0.540178915	70	0.005449195
12.59989357	-1.859984993	66	0.005289367
28.18689698	-0.660551758	70.5	0.007282867
38.08576241	-0.526407086	70	0.005404524
10.15547694	-1.994056157	66	0.00549874
31.90776755	-0.184474534	70.5	0.006450836
27.56479435	-0.494076177	65	0.007305889
35.47733525	-0.467398422	70	0.005782851
38.02366339	-0.545958654	70	0.005421757
27.52278659	-0.474044357	70	0.007308051
30.82707853	-0.936537294	75	0.005769674
35.29530299	-0.339743761	75	0.005803775
28.15491246	-0.315108595	70	0.007158519
27.99956933	-0.494972467	65.5	0.007208312
28.67394608	-0.466020984	70	0.007050216
12.13007683	-2.704483432	66	0.005099839
26.12972792	-0.570070533	70	0.007686568
31.26758746	-0.466106377	70	0.006521896
26.53792355	-0.354841593	70	0.007523016
27.65092701	-0.526599674	70	0.007301398
29.04597613	-0.500459496	70	0.006982707
28.19232743	-0.516451445	70	0.007174975
13.61040068	-2.256819004	66	0.004920123
29.30634051	-0.479875279	70	0.006919988
9.191374721	3.100685846	65	0.005766287
27.52278659	-0.474044357	70	0.007308051
8.819930695	3.06474857	65.5	0.005845521
31.62964754	-0.617823527	71.5	0.006531974
10.74162367	-2.447321972	65.5	0.005259619
9.974081383	-2.309840159	66	0.005387885
31.40464889	-0.473086854	70	0.006497643
9.724064115	2.821851047	66.5	0.005990139
11.4043557	-3.031928	66	0.005359426
8.707827905	-2.883559616	65	0.005641269
9.634463144	2.82088718	66.5	0.006001306
9.562697061	-2.843428877	65.5	0.005500544
10.98205287	2.918531715	66.5	0.005729396
11.6647973	2.921669315	67	0.005647297
9.742956168	-3.118475646	65	0.005641632
10.89678269	-2.543249269	65.5	0.005238188
9.540529754	-3.070311231	65	0.005632712
9.783265026	3.042474828	65.5	0.005742017
9.655433059	-3.134083489	65	0.005665536
11.81647195	-3.029681729	66.5	0.005305212
19.24591964	2.756185974	68	0.005130775
10.1787669	3.081584463	65.5	0.005655637
14.93247417	-2.798485557	69	0.004786722
9.134628143	-3.133116345	65	0.00573403
26.15821425	3.014366232	65	0.004106433
8.836079339	-2.977182017	65.5	0.005670716
17.29118375	-3.082281378	65.5	0.004715741
24.94845288	2.757307875	67	0.004628877
28.18906245	2.811109571	70	0.004264529
21.85147039	2.773489677	70.5	0.004862946
26.49072779	2.673494654	66	0.004679982
34.63191153	2.721973961	72	0.003965597
17.17299139	2.992477933	68	0.004959138
18.63630332	-3.056101402	67	0.004552753
26.16585315	2.985030103	65.5	0.004145861
26.74297217	2.846420737	65	0.004316042
23.43299338	3.036646181	66.5	0.004307399
28.18906245	2.811109571	70	0.004264529
21.62062951	-3.078741986	66	0.004284185
26.12799366	2.75171378	67	0.004543023
24.30380778	2.798152058	65.5	0.004604487
24.47462081	3.093191845	66.5	0.004148242
28.35897682	2.980228284	68	0.003978656
25.96950003	3.03031476	65	0.004100876
24.84042237	3.000584802	65.5	0.004234245
24.74936845	2.990333367	65.5	0.00425603
24.25640105	2.815365754	65.5	0.004576863
24.6382978	3.033464092	65.5	0.004207683
26.22378841	3.030153486	65	0.00408034
15.1951644	-2.649646729	69	0.004706357
25.90514715	3.028983322	65	0.004107877
51.51887468	0.606889404	70	0.004940813
26.57744019	2.849700294	65	0.004323701
23.40625085	2.910287476	67.5	0.004489539
51.13716562	0.563804285	70	0.004878011
51.26437198	0.211655212	70	0.004235585
81.48668398	0.283683286	70	0.002366291
75.78213555	0.635843508	75	0.002987633
52.17596577	0.605956156	70	0.004862648
50.13015143	0.609437672	70	0.005113423
50.14994015	0.609189533	70	0.005110339
50.94689374	0.607870911	70	0.005010731
99.42566592	0.77103776	75	0.002071624
50.62017285	0.60294181	70	0.005036892
10.04853979	-0.88752079	66.5	0.007055649
51.36988236	0.597863154	70	0.004935183
51.3376599	0.618305996	70	0.00499171
31.29909764	-0.178432933	70	0.006570838
7.21977573	-0.913843952	65.5	0.007073892
19.12257672	-0.194413936	66.5	0.009732351
51.222281	0.586352299	70	0.004923425
7.834840713	-0.336795602	65.5	0.008114287
5.736708459	-1.606040799	67.5	0.006383324
8.527451063	-1.509982939	65.5	0.00614485
9.023000781	-0.833937421	66	0.007186246
8.77747731	-1.253486269	65.5	0.006460741
7.036624416	-0.902150603	65.5	0.007095707
9.072235569	-0.231283219	65.5	0.00849899
10.33224266	-1.133771077	65.5	0.006544511
7.141606365	-0.849006795	65	0.007177059
13.3424259	-0.026552999	69	0.009918075
9.839267602	-0.705752722	66	0.007464249
7.964023504	-0.331576272	65.5	0.008140062
11.27461793	-1.480516858	65	0.005885486
10.98277606	-1.319567614	65.5	0.00616338
8.952954777	-0.680949981	65.5	0.007501269
1.430803028	0.172078444	66	0.007434547
10.75400259	-1.077191149	66	0.006627277
12.25355784	-1.160892117	65	0.006354188
8.823828353	-1.067766145	65.5	0.006756663
6.531102974	-0.433537163	65.5	0.007807879
9.829717937	-1.531080803	65	0.005974149
7.703962153	-0.845163182	65.5	0.007178632
10.98783067	-1.451882427	65	0.005956702
13.3424259	-0.026552999	69	0.009918075
11.99430292	-1.715054041	65.5	0.005507142
7.385346408	-0.935296333	65.5	0.00703617
9.598959229	-1.520245728	65	0.006013256
12.37468885	-1.16241777	65	0.006342032
11.87547928	-1.152174401	65.5	0.006399853
13.3424259	-0.026552999	69	0.009918075
10.04853979	-0.88752079	66.5	0.007055649
8.540560768	-0.733329286	65.5	0.007386317
10.79646643	-1.790367104	66	0.00557524
8.864948523	-1.071294519	65.5	0.0067483
12.11393277	-1.126329183	65.5	0.006436808
1.35547699	-1.709723492	66	0.006937751
3.544411821	0.043973051	65.5	0.007828104
9.194744648	-0.726049699	65.5	0.007409944
10.63916385	-1.350884912	65	0.006144482
6.37783182	-0.448748341	65.5	0.00777045
11.80284769	-1.7354672	65.5	0.005507634
7.561018892	-1.757784115	65.5	0.006022973
9.066696972	-1.793945638	66.5	0.00579324
19.34803896	2.77185305	68	0.005092202
11.99852785	-1.158969731	65.5	0.006376955
11.63587474	-0.324649221	66	0.008612699
14.36979998	0.215499585	65.5	0.011057114
11.53909554	-0.573433749	65.5	0.007857347
12.61087423	-1.851062065	66	0.005296158
14.32802863	0.215976588	65.5	0.011043488
2.750178694	0.013106967	65.5	0.007656016
16.08574001	-3.012029145	65	0.004785984
21.68418313	-3.073638116	66	0.004273504
8.123298919	-2.19026957	65	0.005694379
8.255965053	-2.217396154	65	0.00566546
26.58336842	2.658561443	66	0.004706534
6.306579056	-2.513764543	65.5	0.005934824
5.191361442	-2.326558707	65	0.006137156
1.916891639	1.091330149	66	0.007542546
4.032166541	-2.946524751	65	0.006404317
5.655993558	-3.049399925	65.5	0.006181742
5.644983204	-2.211044201	65.5	0.006082442
5.436740742	-2.48958541	65	0.006082577
9.966718943	-2.12346783	65	0.005453519
32.80714483	-0.397666481	75	0.006225043
12.30011892	-2.582499829	66	0.005052984
38.38552846	-0.519569666	75	0.005358799
10.84544103	-2.162002845	65.5	0.005315283
29.71871383	-0.021854466	72	0.007039797
24.20696305	-0.36412061	75	0.008109888
29.75571754	-0.01668057	72	0.007038561
27.51754743	-0.392223014	75	0.007293964
30.26259713	0.340582779	75	0.007652136
16.17840005	-3.004494486	65	0.004769862
22.20317612	-3.115910631	66	0.004267202
19.14383858	2.780666449	68	0.005095001
34.63191153	2.721973961	72	0.003965597
36.89119384	-0.508468793	75	0.005574781
16.42178097	-3.028791166	65	0.004762537
28.5652079	2.455968666	75	0.005095954
16.40843323	-3.049372974	65	0.004781207
25.05965378	3.023770171	65.5	0.004184787
22.41252962	3.137054724	65.5	0.004279846
26.60644569	2.672243502	72	0.004673517
24.84363864	2.814285576	65.5	0.004529345
25.79845326	2.826911517	65.5	0.004427329
50.25170893	0.622024116	75	0.005132502
26.95199755	2.84000647	65	0.004310469
32.2261705	2.87935892	70	0.00384525
17.5972932	-3.122678828	65.5	0.004722367
13.43719245	-1.719767037	66.5	0.005335309
24.65873729	2.954790292	65.5	0.004314427
51.1342121	0.602189407	75	0.004973845
14.17274685	0.224977368	65.5	0.011015043
36.05983348	0.529236486	80	0.00703992
9.766058844	-0.50012053	66	0.007950707
16.01426251	-0.73712857	75	0.00737181
51.11244163	0.603196241	75	0.004979002
10.08245293	-0.390319466	66	0.008252201
51.16101806	0.602408149	75	0.00497125
8.599705051	-1.134882401	65	0.006658395
7.703962153	-0.845163182	65.5	0.007178632
8.293505567	-0.953002819	65.5	0.006979486
35.52408271	-0.479916388	75	0.005778713
26.06983074	-0.542132226	75	0.007682907
37.00200164	-0.446203764	75	0.005541344
37.86357378	-0.50356502	75	0.005428494
37.92120138	-0.532795446	75	0.005430999
37.81806781	-0.540178915	72	0.005449195
1.835395102	-0.081246688	65.5	0.007455408
9.09665804	-2.783307068	65	0.005544497
4.022890312	-2.983928366	65	0.006418016
29.84003887	1.686937816	75	0.007175859
7.883267967	-2.446421561	80	0.005681207
5.524878203	-2.475289327	65	0.00606749
10.21544084	-1.681818357	66	0.005755329
10.17541279	2.131025453	65	0.007164681
5.389210628	-3.09714143	65.5	0.006246831
2.446897321	-3.02716258	65	0.006700629
9.943893317	2.111851637	80	0.007210569
7.156747958	-1.352404944	80	0.006472801
26.55412434	2.892386653	66	0.004254041
11.67553743	-2.436487698	66.5	0.005132771
7.549946477	-1.236867721	80	0.006584072
27.73810332	2.100225927	75	0.006599906
18.40143372	-1.397799573	69.5	0.00533307
14.45550909	-1.464640264	68	0.005584934
18.14817276	-0.165892062	67.5	0.010106093
23.19415926	-1.178228911	72.5	0.005461722
19.30552224	-1.397486748	75	0.005251956
16.81585153	-1.409164267	85	0.005456922
